frame,slot,state
23739,2,occupied
23739,3,occupied
23739,4,occupied
23739,5,occupied
23739,6,occupied
23739,7,occupied
23739,8,available
23739,9,occupied
23739,10,occupied
23739,11,occupied
23739,12,occupied
23739,13,occupied
23739,14,occupied
23739,15,occupied
23739,16,occupied
23739,17,occupied
23739,18,occupied
23753,0,occupied
23753,1,occupied
23753,2,occupied
23753,3,occupied
23753,4,occupied
23753,5,occupied
23753,6,occupied
23753,7,occupied
23753,8,available
23753,9,occupied
23753,10,occupied
23753,11,occupied
23753,12,occupied
23753,13,occupied
23753,14,occupied
23753,15,occupied
23753,16,occupied
23753,17,occupied
23753,18,occupied
23766,0,occupied
23766,1,occupied
23766,2,occupied
23766,3,occupied
23766,4,occupied
23766,5,occupied
23766,6,occupied
23766,7,occupied
23766,8,available
23766,9,occupied
23766,10,occupied
23766,11,occupied
23766,12,occupied
23766,13,occupied
23766,14,occupied
23766,15,occupied
23766,16,occupied
23766,17,occupied
23766,18,occupied
23818,0,occupied
23818,1,occupied
23818,2,occupied
23818,3,occupied
23818,4,occupied
23818,5,occupied
23818,6,occupied
23818,7,occupied
23818,8,available
23818,9,occupied
23818,10,occupied
23818,11,occupied
23818,12,occupied
23818,13,occupied
23818,14,occupied
23818,15,occupied
23818,16,occupied
23818,17,occupied
23818,18,occupied
23899,0,occupied
23899,1,occupied
23899,2,occupied
23899,3,occupied
23899,4,occupied
23899,5,occupied
23899,6,occupied
23899,7,occupied
23899,8,available
23899,9,occupied
23899,10,occupied
23899,11,occupied
23899,12,occupied
23899,13,occupied
23899,14,occupied
23899,15,occupied
23899,16,occupied
23899,17,occupied
23899,18,occupied
23927,0,occupied
23927,1,occupied
23927,2,occupied
23927,3,occupied
23927,4,occupied
23927,5,occupied
23927,6,occupied
23927,7,occupied
23927,8,available
23927,9,occupied
23927,10,occupied
23927,11,occupied
23927,12,occupied
23927,13,occupied
23927,14,occupied
23927,15,occupied
23927,16,occupied
23927,17,occupied
23927,18,occupied
23939,0,occupied
23939,1,occupied
23939,2,occupied
23939,3,occupied
23939,4,occupied
23939,5,occupied
23939,6,occupied
23939,7,occupied
23939,8,available
23939,9,occupied
23939,10,occupied
23939,11,occupied
23939,12,occupied
23939,13,occupied
23939,14,occupied
23939,15,occupied
23939,16,occupied
23939,17,occupied
23939,18,occupied
24205,0,occupied
24205,1,occupied
24205,2,occupied
24205,3,occupied
24205,4,occupied
24205,5,occupied
24205,6,occupied
24205,7,occupied
24205,8,available
24205,9,occupied
24205,10,occupied
24205,11,occupied
24205,12,occupied
24205,13,occupied
24205,14,occupied
24205,15,occupied
24205,16,occupied
24205,17,occupied
24205,18,occupied
24214,0,occupied
24214,1,occupied
24214,2,occupied
24214,3,occupied
24214,4,occupied
24214,5,occupied
24214,6,occupied
24214,7,occupied
24214,8,available
24214,9,occupied
24214,10,occupied
24214,11,occupied
24214,12,occupied
24214,13,occupied
24214,14,occupied
24214,15,occupied
24214,16,occupied
24214,17,occupied
24214,18,occupied
24226,0,occupied
24226,1,occupied
24226,2,occupied
24226,3,occupied
24226,4,occupied
24226,5,occupied
24226,6,occupied
24226,7,occupied
24226,8,available
24226,9,occupied
24226,10,occupied
24226,11,occupied
24226,12,occupied
24226,13,occupied
24226,14,occupied
24226,15,occupied
24226,16,occupied
24226,17,occupied
24226,18,occupied
24247,0,occupied
24247,1,occupied
24247,2,occupied
24247,3,occupied
24247,4,occupied
24247,5,occupied
24247,6,occupied
24247,7,occupied
24247,8,available
24247,9,occupied
24247,10,occupied
24247,11,occupied
24247,12,occupied
24247,13,occupied
24247,14,occupied
24247,15,occupied
24247,16,occupied
24247,17,occupied
24247,18,occupied
24290,0,occupied
24290,1,occupied
24290,2,occupied
24290,3,occupied
24290,4,occupied
24290,5,occupied
24290,6,occupied
24290,7,occupied
24290,8,available
24290,9,occupied
24290,10,occupied
24290,11,occupied
24290,12,occupied
24290,13,occupied
24290,14,occupied
24290,15,occupied
24290,16,occupied
24290,17,occupied
24290,18,occupied
24315,0,occupied
24315,1,occupied
24315,2,occupied
24315,3,occupied
24315,4,occupied
24315,5,occupied
24315,6,occupied
24315,7,occupied
24315,8,available
24315,9,occupied
24315,10,occupied
24315,11,occupied
24315,12,occupied
24315,13,occupied
24315,14,occupied
24315,15,occupied
24315,16,occupied
24315,17,occupied
24315,18,occupied
24502,0,occupied
24502,1,occupied
24502,2,occupied
24502,3,occupied
24502,4,occupied
24502,5,occupied
24502,6,occupied
24502,7,occupied
24502,8,available
24502,9,occupied
24502,10,occupied
24502,11,occupied
24502,12,occupied
24502,13,occupied
24502,14,occupied
24502,15,occupied
24502,16,occupied
24502,17,occupied
24502,18,occupied
24534,0,occupied
24534,1,occupied
24534,2,occupied
24534,3,occupied
24534,4,occupied
24534,5,occupied
24534,6,occupied
24534,7,occupied
24534,8,available
24534,9,occupied
24534,10,occupied
24534,11,occupied
24534,12,occupied
24534,13,occupied
24534,14,occupied
24534,15,occupied
24534,16,occupied
24534,17,occupied
24534,18,occupied
24626,0,occupied
24626,1,occupied
24626,2,occupied
24626,3,occupied
24626,4,occupied
24626,5,occupied
24626,6,occupied
24626,7,occupied
24626,8,available
24626,9,occupied
24626,10,occupied
24626,11,occupied
24626,12,occupied
24626,13,occupied
24626,14,occupied
24626,15,occupied
24626,16,occupied
24626,17,occupied
24626,18,occupied
24837,0,occupied
24837,1,occupied
24837,2,occupied
24837,3,occupied
24837,4,occupied
24837,5,occupied
24837,6,occupied
24837,7,occupied
24837,8,occupied
24837,9,occupied
24837,10,occupied
24837,11,occupied
24837,12,occupied
24837,13,occupied
24837,14,occupied
24837,15,occupied
24837,16,occupied
24837,17,occupied
24837,18,occupied
24866,0,occupied
24866,1,occupied
24866,2,occupied
24866,3,occupied
24866,4,occupied
24866,5,occupied
24866,6,occupied
24866,7,occupied
24866,8,occupied
24866,9,occupied
24866,10,occupied
24866,11,occupied
24866,12,occupied
24866,13,occupied
24866,14,occupied
24866,15,occupied
24866,16,occupied
24866,17,occupied
24866,18,occupied
24867,0,occupied
24867,1,occupied
24867,2,occupied
24867,3,occupied
24867,4,occupied
24867,5,occupied
24867,6,occupied
24867,7,occupied
24867,8,occupied
24867,9,occupied
24867,10,occupied
24867,11,occupied
24867,12,occupied
24867,13,occupied
24867,14,occupied
24867,15,occupied
24867,16,occupied
24867,17,occupied
24867,18,occupied
24874,0,occupied
24874,1,occupied
24874,2,occupied
24874,3,occupied
24874,4,occupied
24874,5,occupied
24874,6,occupied
24874,7,occupied
24874,8,occupied
24874,9,occupied
24874,10,occupied
24874,11,occupied
24874,12,occupied
24874,13,occupied
24874,14,occupied
24874,15,occupied
24874,16,occupied
24874,17,occupied
24874,18,occupied
24876,0,occupied
24876,1,occupied
24876,2,occupied
24876,3,occupied
24876,4,occupied
24876,5,occupied
24876,6,occupied
24876,7,occupied
24876,8,occupied
24876,9,occupied
24876,10,occupied
24876,11,occupied
24876,12,occupied
24876,13,occupied
24876,14,occupied
24876,15,occupied
24876,16,occupied
24876,17,occupied
24876,18,occupied
24877,0,occupied
24877,1,occupied
24877,2,occupied
24877,3,occupied
24877,4,occupied
24877,5,occupied
24877,6,occupied
24877,7,occupied
24877,8,occupied
24877,9,occupied
24877,10,occupied
24877,11,occupied
24877,12,occupied
24877,13,occupied
24877,14,occupied
24877,15,occupied
24877,16,occupied
24877,17,occupied
24877,18,occupied
24897,0,occupied
24897,1,occupied
24897,2,occupied
24897,3,occupied
24897,4,occupied
24897,5,occupied
24897,6,occupied
24897,7,occupied
24897,8,occupied
24897,9,occupied
24897,10,occupied
24897,11,occupied
24897,12,occupied
24897,13,occupied
24897,14,occupied
24897,15,occupied
24897,16,occupied
24897,17,occupied
24897,18,occupied
24928,0,occupied
24928,1,occupied
24928,2,occupied
24928,3,occupied
24928,4,occupied
24928,5,occupied
24928,6,occupied
24928,7,occupied
24928,8,occupied
24928,9,occupied
24928,10,occupied
24928,11,occupied
24928,12,occupied
24928,13,occupied
24928,14,occupied
24928,15,occupied
24928,16,occupied
24928,17,occupied
24928,18,occupied
24941,0,occupied
24941,1,occupied
24941,2,occupied
24941,3,occupied
24941,4,occupied
24941,5,occupied
24941,6,occupied
24941,7,occupied
24941,8,occupied
24941,9,occupied
24941,10,occupied
24941,11,occupied
24941,12,occupied
24941,13,occupied
24941,14,occupied
24941,15,occupied
24941,16,occupied
24941,17,occupied
24941,18,occupied
24958,0,occupied
24958,1,occupied
24958,2,occupied
24958,3,occupied
24958,4,occupied
24958,5,occupied
24958,6,occupied
24958,7,occupied
24958,8,occupied
24958,9,occupied
24958,10,occupied
24958,11,occupied
24958,12,occupied
24958,13,occupied
24958,14,occupied
24958,15,occupied
24958,16,occupied
24958,17,occupied
24958,18,occupied
25039,0,occupied
25039,1,occupied
25039,2,occupied
25039,3,occupied
25039,4,occupied
25039,5,occupied
25039,6,occupied
25039,7,occupied
25039,8,occupied
25039,9,occupied
25039,10,occupied
25039,11,occupied
25039,12,occupied
25039,13,occupied
25039,14,occupied
25039,15,occupied
25039,16,occupied
25039,17,occupied
25039,18,occupied
25100,0,occupied
25100,1,occupied
25100,2,occupied
25100,3,occupied
25100,4,occupied
25100,5,occupied
25100,6,occupied
25100,7,occupied
25100,8,occupied
25100,9,occupied
25100,10,occupied
25100,11,occupied
25100,12,occupied
25100,13,occupied
25100,14,occupied
25100,15,occupied
25100,16,occupied
25100,17,occupied
25100,18,occupied
25132,0,occupied
25132,1,occupied
25132,2,occupied
25132,3,occupied
25132,4,occupied
25132,5,occupied
25132,6,occupied
25132,7,occupied
25132,8,occupied
25132,9,occupied
25132,10,occupied
25132,11,occupied
25132,12,occupied
25132,13,occupied
25132,14,occupied
25132,15,occupied
25132,16,occupied
25132,17,occupied
25132,18,occupied
25168,0,occupied
25168,1,occupied
25168,2,occupied
25168,3,occupied
25168,4,occupied
25168,5,occupied
25168,6,occupied
25168,7,occupied
25168,8,occupied
25168,9,occupied
25168,10,occupied
25168,11,occupied
25168,12,occupied
25168,13,occupied
25168,14,occupied
25168,15,occupied
25168,16,occupied
25168,17,occupied
25168,18,occupied
25194,0,occupied
25194,1,occupied
25194,2,occupied
25194,3,occupied
25194,4,occupied
25194,5,occupied
25194,6,occupied
25194,7,occupied
25194,8,occupied
25194,9,occupied
25194,10,occupied
25194,11,occupied
25194,12,occupied
25194,13,occupied
25194,14,occupied
25194,15,occupied
25194,16,occupied
25194,17,occupied
25194,18,occupied
25246,0,occupied
25246,1,occupied
25246,2,occupied
25246,3,occupied
25246,4,occupied
25246,5,occupied
25246,6,occupied
25246,7,occupied
25246,8,occupied
25246,9,occupied
25246,10,occupied
25246,11,occupied
25246,12,occupied
25246,13,occupied
25246,14,occupied
25246,15,occupied
25246,16,occupied
25246,17,occupied
25246,18,occupied
25274,0,occupied
25274,1,occupied
25274,2,occupied
25274,3,occupied
25274,4,occupied
25274,5,occupied
25274,6,occupied
25274,7,occupied
25274,8,occupied
25274,9,occupied
25274,10,occupied
25274,11,occupied
25274,12,occupied
25274,13,occupied
25274,14,occupied
25274,15,occupied
25274,16,occupied
25274,17,occupied
25274,18,occupied
25514,0,occupied
25514,1,occupied
25514,2,occupied
25514,3,occupied
25514,4,occupied
25514,5,occupied
25514,6,occupied
25514,7,occupied
25514,8,occupied
25514,9,occupied
25514,10,occupied
25514,11,occupied
25514,12,occupied
25514,13,occupied
25514,14,occupied
25514,15,occupied
25514,16,occupied
25514,17,occupied
25514,18,occupied
25554,0,occupied
25554,1,occupied
25554,2,occupied
25554,3,occupied
25554,4,occupied
25554,5,occupied
25554,6,occupied
25554,7,occupied
25554,8,occupied
25554,9,occupied
25554,10,occupied
25554,11,occupied
25554,12,occupied
25554,13,occupied
25554,14,occupied
25554,15,occupied
25554,16,occupied
25554,17,occupied
25554,18,occupied
25588,0,occupied
25588,1,occupied
25588,2,occupied
25588,3,occupied
25588,4,occupied
25588,5,occupied
25588,6,occupied
25588,7,occupied
25588,8,occupied
25588,9,occupied
25588,10,occupied
25588,11,occupied
25588,12,occupied
25588,13,occupied
25588,14,occupied
25588,15,occupied
25588,16,occupied
25588,17,occupied
25588,18,overlapping
25616,0,occupied
25616,1,occupied
25616,2,occupied
25616,3,occupied
25616,4,occupied
25616,5,occupied
25616,6,occupied
25616,7,occupied
25616,8,occupied
25616,9,occupied
25616,10,occupied
25616,11,occupied
25616,12,occupied
25616,13,occupied
25616,14,occupied
25616,15,occupied
25616,16,occupied
25616,17,occupied
25616,18,available
25852,0,occupied
25852,1,occupied
25852,2,occupied
25852,3,occupied
25852,4,occupied
25852,5,occupied
25852,6,occupied
25852,7,occupied
25852,8,occupied
25852,9,occupied
25852,10,occupied
25852,11,occupied
25852,12,occupied
25852,13,occupied
25852,14,occupied
25852,15,occupied
25852,16,occupied
25852,17,occupied
25852,18,available
25958,0,occupied
25958,1,occupied
25958,2,occupied
25958,3,occupied
25958,4,occupied
25958,5,occupied
25958,6,occupied
25958,7,occupied
25958,8,occupied
25958,9,occupied
25958,10,occupied
25958,11,occupied
25958,12,occupied
25958,13,occupied
25958,14,occupied
25958,15,occupied
25958,16,occupied
25958,17,occupied
25958,18,available
25968,0,occupied
25968,1,occupied
25968,2,occupied
25968,3,occupied
25968,4,occupied
25968,5,occupied
25968,6,occupied
25968,7,occupied
25968,8,occupied
25968,9,occupied
25968,10,occupied
25968,11,occupied
25968,12,occupied
25968,13,occupied
25968,14,occupied
25968,15,occupied
25968,16,occupied
25968,17,occupied
25968,18,available
26025,0,occupied
26025,1,occupied
26025,2,occupied
26025,3,occupied
26025,4,occupied
26025,5,occupied
26025,6,occupied
26025,7,occupied
26025,8,occupied
26025,9,occupied
26025,10,occupied
26025,11,occupied
26025,12,occupied
26025,13,occupied
26025,14,occupied
26025,15,occupied
26025,16,occupied
26025,17,occupied
26025,18,available
26143,0,occupied
26143,1,occupied
26143,2,occupied
26143,3,occupied
26143,4,occupied
26143,5,occupied
26143,6,occupied
26143,7,occupied
26143,8,occupied
26143,9,occupied
26143,10,occupied
26143,11,occupied
26143,12,occupied
26143,13,occupied
26143,14,occupied
26143,15,occupied
26143,16,occupied
26143,17,occupied
26143,18,available
26178,0,occupied
26178,1,occupied
26178,2,occupied
26178,3,occupied
26178,4,occupied
26178,5,occupied
26178,6,occupied
26178,7,occupied
26178,8,occupied
26178,9,occupied
26178,10,occupied
26178,11,occupied
26178,12,occupied
26178,13,occupied
26178,14,occupied
26178,15,occupied
26178,16,occupied
26178,17,occupied
26178,18,available
26205,0,occupied
26205,1,occupied
26205,2,occupied
26205,3,occupied
26205,4,occupied
26205,5,occupied
26205,6,occupied
26205,7,occupied
26205,8,occupied
26205,9,occupied
26205,10,occupied
26205,11,occupied
26205,12,occupied
26205,13,occupied
26205,14,occupied
26205,15,occupied
26205,16,occupied
26205,17,occupied
26205,18,available
26221,0,occupied
26221,1,occupied
26221,2,occupied
26221,3,occupied
26221,4,occupied
26221,5,occupied
26221,6,occupied
26221,7,occupied
26221,8,occupied
26221,9,occupied
26221,10,occupied
26221,11,occupied
26221,12,occupied
26221,13,occupied
26221,14,occupied
26221,15,occupied
26221,16,occupied
26221,17,occupied
26221,18,available
26223,0,occupied
26223,1,occupied
26223,2,occupied
26223,3,occupied
26223,4,occupied
26223,5,occupied
26223,6,occupied
26223,7,occupied
26223,8,occupied
26223,9,occupied
26223,10,occupied
26223,11,occupied
26223,12,occupied
26223,13,occupied
26223,14,occupied
26223,15,occupied
26223,16,occupied
26223,17,occupied
26223,18,available
26274,0,occupied
26274,1,occupied
26274,2,occupied
26274,3,occupied
26274,4,occupied
26274,5,occupied
26274,6,occupied
26274,7,occupied
26274,8,occupied
26274,9,occupied
26274,10,occupied
26274,11,occupied
26274,12,occupied
26274,13,occupied
26274,14,occupied
26274,15,occupied
26274,16,occupied
26274,17,occupied
26274,18,available
26290,0,occupied
26290,1,occupied
26290,2,occupied
26290,3,occupied
26290,4,occupied
26290,5,occupied
26290,6,occupied
26290,7,occupied
26290,8,occupied
26290,9,occupied
26290,10,occupied
26290,11,occupied
26290,12,occupied
26290,13,occupied
26290,14,occupied
26290,15,occupied
26290,16,occupied
26290,17,occupied
26290,18,available
26312,0,occupied
26312,1,occupied
26312,2,occupied
26312,3,occupied
26312,4,occupied
26312,5,occupied
26312,6,occupied
26312,7,occupied
26312,8,occupied
26312,9,occupied
26312,10,occupied
26312,11,occupied
26312,12,occupied
26312,13,occupied
26312,14,occupied
26312,15,occupied
26312,16,occupied
26312,17,occupied
26312,18,available
26320,0,occupied
26320,1,occupied
26320,2,occupied
26320,3,occupied
26320,4,occupied
26320,5,occupied
26320,6,occupied
26320,7,occupied
26320,8,occupied
26320,9,occupied
26320,10,occupied
26320,11,occupied
26320,12,occupied
26320,13,occupied
26320,14,occupied
26320,15,occupied
26320,16,occupied
26320,17,occupied
26320,18,available
26401,0,occupied
26401,1,occupied
26401,2,occupied
26401,3,occupied
26401,4,occupied
26401,5,occupied
26401,6,occupied
26401,7,occupied
26401,8,occupied
26401,9,occupied
26401,10,occupied
26401,11,occupied
26401,12,occupied
26401,13,occupied
26401,14,occupied
26401,15,occupied
26401,16,occupied
26401,17,occupied
26401,18,available
26408,0,occupied
26408,1,occupied
26408,2,occupied
26408,3,occupied
26408,4,occupied
26408,5,occupied
26408,6,occupied
26408,7,occupied
26408,8,occupied
26408,9,occupied
26408,10,occupied
26408,11,occupied
26408,12,occupied
26408,13,occupied
26408,14,occupied
26408,15,occupied
26408,16,occupied
26408,17,occupied
26408,18,available
26416,0,occupied
26416,1,occupied
26416,2,occupied
26416,3,occupied
26416,4,occupied
26416,5,occupied
26416,6,occupied
26416,7,occupied
26416,8,occupied
26416,9,occupied
26416,10,occupied
26416,11,occupied
26416,12,occupied
26416,13,occupied
